electric_meter_id,building_id,timestamp,energy_kwh,demand_kw,voltage_v,power_factor,data_quality,data_origin
EM086-2,BLD086,2026-08-11 04:00:00,2.314,2.057,395.3,0.865,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-11 05:00:00,2.109,2.239,382.9,0.876,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-11 06:00:00,4.411,5.176,391.1,0.942,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-11 07:00:00,4.059,5.046,377.4,0.907,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-11 08:00:00,26.841,29.004,397.1,0.94,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-11 09:00:00,24.822,22.688,374.1,0.896,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-11 10:00:00,25.659,29.683,397.7,0.956,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-11 11:00:00,27.178,32.57,393.8,0.913,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-11 12:00:00,32.494,39.984,374.4,0.864,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-11 13:00:00,31.212,30.688,383.7,0.888,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-11 14:00:00,31.823,37.587,384.7,0.865,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-11 15:00:00,33.506,41.766,376.4,0.958,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-11 16:00:00,31.281,36.283,381.3,0.943,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-11 17:00:00,38.368,36.875,388.2,0.896,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-11 18:00:00,40.023,45.879,395.8,0.897,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-11 19:00:00,21.275,20.896,392.9,0.866,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-11 20:00:00,5.946,5.768,373.5,0.875,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-11 21:00:00,5.235,5.05,391.6,0.91,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-11 22:00:00,5.124,6.056,392.1,0.88,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-11 23:00:00,2.731,2.888,389.7,0.989,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-12 00:00:00,2.854,3.324,380.4,0.984,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-12 01:00:00,2.556,2.356,397.7,0.879,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-12 02:00:00,2.24,2.775,400.0,0.941,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-12 03:00:00,2.089,2.349,376.5,0.982,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-12 04:00:00,2.14,2.609,381.0,0.938,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-12 05:00:00,1.901,2.18,378.1,0.932,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-12 06:00:00,4.006,4.029,380.0,0.945,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-12 07:00:00,4.158,3.971,384.4,0.94,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-12 08:00:00,23.886,28.802,373.6,0.867,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-12 09:00:00,25.848,22.122,379.6,0.91,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-12 10:00:00,24.156,29.425,400.3,0.902,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-12 11:00:00,30.524,37.457,404.9,0.943,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-12 12:00:00,32.053,39.858,401.3,0.948,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-12 13:00:00,28.609,33.595,386.1,0.943,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-12 14:00:00,32.228,27.794,380.3,0.915,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-12 15:00:00,29.98,32.807,383.3,0.867,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-12 16:00:00,36.812,34.012,380.1,0.921,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-12 17:00:00,31.656,32.254,376.7,0.986,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-12 18:00:00,33.904,36.237,390.0,0.876,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-12 19:00:00,17.84,20.682,401.2,0.971,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-12 20:00:00,5.926,5.759,402.2,0.879,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-12 21:00:00,5.264,5.555,377.8,0.933,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-12 22:00:00,6.111,7.6,398.1,0.867,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-12 23:00:00,2.944,2.753,393.4,0.897,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-13 00:00:00,2.576,2.486,395.5,0.933,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-13 01:00:00,2.59,2.929,398.4,0.889,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-13 02:00:00,2.201,2.442,399.7,0.915,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-13 03:00:00,2.411,2.057,374.4,0.98,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-13 04:00:00,2.23,2.754,399.3,0.884,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-13 05:00:00,2.081,2.482,379.3,0.948,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-13 06:00:00,3.734,4.568,381.8,0.955,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-13 07:00:00,4.43,5.311,386.6,0.969,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-13 08:00:00,24.939,21.807,387.6,0.924,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-13 09:00:00,28.243,34.872,385.9,0.911,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-13 10:00:00,24.277,21.352,377.6,0.873,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-13 11:00:00,29.832,37.219,380.4,0.907,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-13 12:00:00,30.63,34.953,376.3,0.884,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-13 13:00:00,30.129,29.016,389.1,0.915,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-13 14:00:00,29.668,33.546,381.9,0.92,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-13 15:00:00,36.87,36.154,373.4,0.979,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-13 16:00:00,30.724,32.701,388.3,0.979,Missing,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-13 17:00:00,34.616,31.211,395.1,0.881,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-13 18:00:00,32.704,39.896,394.1,0.933,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-13 19:00:00,17.621,19.307,404.4,0.985,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-13 20:00:00,5.505,6.857,384.4,0.873,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-13 21:00:00,5.75,5.758,384.9,0.921,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-13 22:00:00,5.805,6.125,379.9,0.887,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-13 23:00:00,2.673,2.669,380.2,0.876,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-14 00:00:00,2.774,2.582,401.5,0.976,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-14 01:00:00,2.369,2.652,391.8,0.883,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-14 02:00:00,2.529,2.194,379.8,0.981,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-14 03:00:00,2.343,2.647,389.8,0.984,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-14 04:00:00,2.09,2.38,401.9,0.912,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-14 05:00:00,1.89,2.121,389.0,0.947,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-14 06:00:00,3.97,3.378,386.0,0.875,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-14 07:00:00,3.854,4.144,377.4,0.875,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-14 08:00:00,22.837,21.992,402.7,0.876,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-14 09:00:00,26.394,25.449,399.2,0.883,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-14 10:00:00,24.677,27.297,379.1,0.972,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-14 11:00:00,26.666,32.159,399.4,0.898,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-14 12:00:00,27.361,24.334,394.7,0.926,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-14 13:00:00,27.559,24.625,394.0,0.86,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-14 14:00:00,32.202,39.082,396.1,0.928,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-14 15:00:00,34.594,30.903,389.6,0.912,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-14 16:00:00,36.887,35.406,397.8,0.879,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-14 17:00:00,33.336,30.208,378.3,0.882,Estimated,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-14 18:00:00,38.649,37.667,401.6,0.966,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-14 19:00:00,21.136,23.046,384.6,0.875,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-14 20:00:00,5.118,5.741,391.1,0.937,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-14 21:00:00,5.899,6.062,395.4,0.887,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-14 22:00:00,5.923,6.103,398.8,0.954,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-14 23:00:00,2.846,3.189,385.6,0.936,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-15 00:00:00,2.302,2.504,378.0,0.912,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-15 01:00:00,2.472,2.856,378.6,0.987,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-15 02:00:00,2.514,2.674,374.5,0.867,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-15 03:00:00,2.518,2.918,391.2,0.948,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-15 04:00:00,2.138,2.489,393.7,0.887,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-15 05:00:00,2.275,1.945,402.3,0.976,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-15 06:00:00,3.561,4.444,395.0,0.927,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-15 07:00:00,3.968,3.677,395.3,0.973,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-15 08:00:00,12.49,13.69,392.1,0.907,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-15 09:00:00,15.163,16.259,401.8,0.931,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-15 10:00:00,13.78,15.564,383.2,0.945,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-15 11:00:00,17.035,16.148,390.7,0.94,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-15 12:00:00,17.102,19.869,394.9,0.92,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-15 13:00:00,16.17,19.877,375.5,0.988,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-15 14:00:00,17.309,17.169,386.7,0.942,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-15 15:00:00,16.267,19.058,402.3,0.985,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-15 16:00:00,18.441,17.196,393.6,0.918,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-15 17:00:00,17.581,17.885,400.9,0.956,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-15 18:00:00,17.831,17.01,378.4,0.933,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-15 19:00:00,20.961,21.597,403.7,0.881,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-15 20:00:00,5.74,5.8,390.7,0.888,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-15 21:00:00,5.17,6.049,375.3,0.888,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-15 22:00:00,5.811,5.304,372.6,0.892,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-15 23:00:00,2.655,3.172,400.1,0.978,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-16 00:00:00,2.466,2.134,382.6,0.868,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-16 01:00:00,2.196,1.921,373.9,0.915,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-16 02:00:00,2.12,2.206,373.1,0.941,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-16 03:00:00,2.247,1.911,381.4,0.934,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-16 04:00:00,2.261,2.631,383.4,0.971,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-16 05:00:00,2.223,2.757,391.7,0.884,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-16 06:00:00,3.793,4.716,381.9,0.948,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-16 07:00:00,3.701,4.507,394.9,0.866,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-16 08:00:00,13.231,13.04,376.4,0.895,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-16 09:00:00,15.69,18.575,380.0,0.868,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-16 10:00:00,15.451,13.496,404.7,0.866,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-16 11:00:00,16.455,14.074,379.1,0.953,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-16 12:00:00,15.616,16.967,395.8,0.981,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-16 13:00:00,15.229,16.665,393.6,0.969,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-16 14:00:00,15.504,17.798,404.8,0.941,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-16 15:00:00,16.635,20.521,399.8,0.921,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-16 16:00:00,20.109,22.375,378.1,0.948,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-16 17:00:00,17.81,20.753,381.8,0.911,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-16 18:00:00,18.918,17.656,386.3,0.942,Estimated,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-16 19:00:00,18.956,19.954,390.8,0.908,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-16 20:00:00,5.729,6.538,396.3,0.956,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-16 21:00:00,5.342,6.329,403.7,0.873,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-16 22:00:00,5.279,6.039,378.1,0.949,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-16 23:00:00,2.56,2.688,400.7,0.867,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-17 00:00:00,2.709,2.531,379.9,0.935,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-17 01:00:00,2.598,2.314,386.3,0.9,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-17 02:00:00,2.504,2.329,382.3,0.929,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-17 03:00:00,2.432,2.357,388.3,0.914,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-17 04:00:00,2.068,2.394,401.6,0.946,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-17 05:00:00,1.992,2.371,404.0,0.982,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-17 06:00:00,4.501,4.468,391.5,0.875,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-17 07:00:00,4.142,4.899,400.3,0.907,Estimated,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-17 08:00:00,27.944,27.06,379.0,0.955,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-17 09:00:00,25.313,25.603,391.4,0.939,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-17 10:00:00,26.185,22.422,379.6,0.875,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-17 11:00:00,30.172,27.714,394.2,0.932,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-17 12:00:00,31.291,30.58,400.1,0.927,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-17 13:00:00,32.561,30.768,387.5,0.907,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-17 14:00:00,31.459,29.253,379.8,0.984,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-17 15:00:00,34.222,42.675,394.4,0.895,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-17 16:00:00,31.192,38.656,404.0,0.983,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-17 17:00:00,37.185,40.132,380.0,0.906,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-17 18:00:00,32.914,34.93,391.8,0.872,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-17 19:00:00,18.352,18.904,373.7,0.913,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-17 20:00:00,6.065,6.411,384.1,0.879,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-17 21:00:00,5.677,5.92,403.6,0.975,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-17 22:00:00,5.763,5.371,385.8,0.915,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-17 23:00:00,2.459,2.553,398.5,0.902,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-18 00:00:00,2.543,2.924,401.6,0.962,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-18 01:00:00,2.608,2.286,393.7,0.949,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-18 02:00:00,2.592,2.417,389.1,0.981,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-18 03:00:00,2.253,2.335,374.7,0.914,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-18 04:00:00,2.308,2.219,396.1,0.89,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-18 05:00:00,2.054,2.11,372.0,0.947,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-18 06:00:00,3.714,4.14,372.1,0.988,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-18 07:00:00,3.602,3.615,381.1,0.926,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-18 08:00:00,25.709,29.173,379.8,0.896,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-18 09:00:00,26.967,26.678,375.5,0.913,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-18 10:00:00,29.457,32.925,378.3,0.942,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-18 11:00:00,29.418,29.939,372.8,0.91,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-18 12:00:00,29.941,34.622,403.5,0.941,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-18 13:00:00,27.601,30.165,398.2,0.891,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-18 14:00:00,32.448,28.124,389.9,0.882,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-18 15:00:00,29.704,33.125,404.4,0.922,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-18 16:00:00,35.363,37.274,397.4,0.99,Estimated,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-18 17:00:00,38.443,45.256,373.2,0.891,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-18 18:00:00,38.275,42.287,384.0,0.91,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-18 19:00:00,18.551,19.468,383.5,0.97,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-18 20:00:00,5.449,6.285,372.1,0.877,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-18 21:00:00,5.235,5.829,392.0,0.896,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-18 22:00:00,5.664,5.149,404.6,0.979,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-18 23:00:00,2.652,2.504,374.3,0.902,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-19 00:00:00,2.475,2.225,382.0,0.91,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-19 01:00:00,2.75,2.886,374.4,0.969,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-19 02:00:00,2.523,2.696,392.1,0.879,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-19 03:00:00,2.142,2.345,401.6,0.919,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-19 04:00:00,2.22,2.51,400.6,0.948,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-19 05:00:00,2.157,2.478,372.2,0.895,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-19 06:00:00,4.174,5.147,396.3,0.98,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-19 07:00:00,4.241,3.746,377.9,0.891,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-19 08:00:00,23.73,27.41,386.6,0.947,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-19 09:00:00,28.577,34.476,381.5,0.969,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-19 10:00:00,23.554,21.509,390.0,0.862,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-19 11:00:00,30.55,30.599,388.3,0.865,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-19 12:00:00,31.991,37.008,373.9,0.905,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-19 13:00:00,33.916,41.009,377.8,0.863,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-19 14:00:00,29.464,36.663,399.4,0.916,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-19 15:00:00,32.744,40.605,401.1,0.957,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-19 16:00:00,30.326,27.652,403.5,0.909,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-19 17:00:00,33.228,38.97,401.0,0.973,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-19 18:00:00,33.343,29.58,386.1,0.87,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-19 19:00:00,21.006,25.775,376.4,0.862,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-19 20:00:00,5.036,4.465,386.4,0.904,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-19 21:00:00,5.563,5.589,397.6,0.897,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-19 22:00:00,5.115,5.063,400.7,0.866,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-19 23:00:00,2.828,2.827,383.9,0.891,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-20 00:00:00,2.478,2.783,387.2,0.904,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-20 01:00:00,2.764,2.539,381.1,0.971,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-20 02:00:00,2.106,2.275,382.2,0.97,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-20 03:00:00,2.321,2.048,379.6,0.945,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-20 04:00:00,2.264,2.672,387.2,0.94,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-20 05:00:00,2.197,2.289,374.1,0.975,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-20 06:00:00,4.08,4.264,403.4,0.877,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-20 07:00:00,4.13,4.959,403.3,0.871,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-20 08:00:00,23.55,29.171,401.2,0.968,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-20 09:00:00,23.673,23.963,379.6,0.94,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-20 10:00:00,29.661,28.445,373.5,0.861,Good,SYNTHETIC_VN_REALISTIC
EM086-2,BLD086,2026-08-20 11:00:00,28.565,33.025,377.1,0.913,Good,SYNTHETIC_VN_REALISTIC
